URL,Status
https://www.nytimes.com/interactive/2021/us/greene-indiana-covid-cases.html,200
https://www.nytimes.com/2020/08/04/health/coronavirus-immune-system.html,200
https://www.nytimes.com/2016/02/12/theater/review-a-campus-caldron-too-hot-to-touch-in-smart-people.html,200
https://www.nytimes.com/2020/04/22/movies/film-musicals-astaire-rogers.html,200
https://www.nytimes.com/2021/12/14/health/pfizer-covid-19-pill-paxlovid.html,200
https://www.nytimes.com/2016/10/10/us/politics/republicans-trump.html,200
https://www.nytimes.com/interactive/2021/us/warrick-indiana-covid-cases.html,200
https://www.nytimes.com/2022/02/20/world/a-covid-pill-from-merck-showed-more-promise-in-reducing-the-risk-of-hospitalization-in-a-recent-study.html,200
https://www.nytimes.com/2021/07/01/us/supreme-court-arizona-voting-restrictions.html,301
https://www.nytimes.com/interactive/2021/us/rockcastle-kentucky-covid-cases.html,500
https://www.nytimes.com/2020/07/20/world/covid-19-treatment-synairgen-interferon-beta.html,200
https://www.nytimes.com/2021/09/16/theater/broadway-black-playwrights.html,200
https://www.nytimes.com/2021/06/21/us/politics/senate-voting-rights-bill.html,200
https://www.nytimes.com/1992/06/14/nyregion/cab-calloway-the-loner-and-the-showman.html,200
https://www.nytimes.com/2020/05/18/us/politics/trump-hydroxychloroquine-covid-coronavirus.html,200
https://www.nytimes.com/2021/10/04/nyregion/nypd-killing-mental-illness.html,200
https://www.nytimes.com/interactive/2021/us/spencer-indiana-covid-cases.html,200
https://www.nytimes.com/2021/03/30/us/politics/democrats-voting-rights-bill.html,200
https://www.nytimes.com/2021/09/22/theater/african-grove-theater.html,200
https://www.nytimes.com/2022/05/05/well/live/can-covid-symptoms-rebound-after-taking-paxlovid.html,301
https://www.nytimes.com/interactive/2021/us/pendleton-kentucky-covid-cases.html,200
https://www.nytimes.com/2021/08/13/health/cardona-biden-abbott-desantis-mask-mandate.html,200
https://www.nytimes.com/2021/06/22/us/politics/filibuster-voting-rights.html,200
https://www.nytimes.com/2022/11/30/nyregion/mental-health-plan-eric-adams.html,200
https://www.nytimes.com/2021/08/30/us/politics/biden-masks-investigations-special-education.html,200
https://www.nytimes.com/2020/06/09/theater/theater-artists-decry-racism.html,200
https://www.nytimes.com/2022/06/12/health/ivermectin-covid-recovery-time.html,200
https://www.nytimes.com/interactive/2021/us/clark-indiana-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/webster-kentucky-covid-cases.html,200
https://www.nytimes.com/1984/10/30/nyregion/police-kill-woman-being-evicted-officers-say-she-wielded-a-knife.html,200
https://www.nytimes.com/interactive/2021/us/cheshire-new-hampshire-covid-cases.html,200
https://www.nytimes.com/2021/07/28/us/covid-schools-at-home-learning-study.html,200
https://www.nytimes.com/2020/11/09/health/covid-antibody-treatment-eli-lilly.html,200
https://www.nytimes.com/2011/12/09/theater/reviews/stick-fly-at-the-cort-theater-review.html,200
https://www.nytimes.com/interactive/2019/04/01/magazine/robert-caro-working-memoir.html,200
https://www.nytimes.com/2020/05/13/health/coronavirus-proning-lungs.html,200
https://www.nytimes.com/2019/01/22/movies/oscar-snubs-surprises.html,200
https://www.nytimes.com/2021/12/08/business/fda-authorizes-astrazeneca-drug-immunocompromised.html,200
https://www.nytimes.com/interactive/2021/us/belknap-new-hampshire-covid-cases.html,200
https://www.nytimes.com/interactive/2019/04/15/magazine/melinda-gates-foundation-interview.html,200
https://www.nytimes.com/2020/06/15/health/fda-hydroxychloroquine-malaria.html,200
https://www.nytimes.com/2006/11/07/theater/reviews/07blue.html,200
https://www.nytimes.com/interactive/2021/us/colleton-south-carolina-covid-cases.html,500
https://www.nytimes.com/interactive/2019/04/08/magazine/alex-rodriguez-arod-interview.html,200
https://www.nytimes.com/interactive/2019/movies/oscar-nominees-2019.html,200
https://www.nytimes.com/interactive/2021/us/essex-massachusetts-covid-cases.html,500
https://www.nytimes.com/interactive/2021/us/strafford-new-hampshire-covid-cases.html,200
https://www.nytimes.com/2022/05/08/us/politics/covid-pills-global-aids-hiv.html,200
https://www.nytimes.com/2019/06/20/theater/toni-stone-review.html,200
https://www.nytimes.com/interactive/2019/03/19/magazine/ricky-gervais-after-life-comedy-twitter.html,200
https://www.nytimes.com/2019/01/22/movies/oscar-nominations-academy-awards.html,200
https://www.nytimes.com/interactive/2021/us/norfolk-massachusetts-covid-cases.html,200
https://www.nytimes.com/2020/11/21/health/regeneron-covid-antibodies-trump.html,200
https://www.nytimes.com/interactive/2021/us/union-south-carolina-covid-cases.html,500
https://www.nytimes.com/interactive/2021/us/sullivan-new-hampshire-covid-cases.html,200
https://www.nytimes.com/2022/11/10/world/europe/ukraine-kherson-russia.html,200
https://www.nytimes.com/video/books/100000002632476/the-read-around-nikki-giovanni.html,200
https://www.nytimes.com/2019/01/22/movies/hannah-beachler-oscar-nomination.html,200
https://www.nytimes.com/2021/11/05/health/pfizer-covid-pill.html,200
https://www.nytimes.com/2022/03/30/health/covid-ivermectin-hospitalization.html,200
https://www.nytimes.com/2022/10/25/world/europe/democrats-biden-ukraine.html,200
https://www.nytimes.com/2011/07/25/business/media/marvel-with-a-fan-at-the-helm-steers-its-heroes-to-the-screen.html,200
https://www.nytimes.com/interactive/2021/us/suffolk-massachusetts-covid-cases.html,500
https://www.nytimes.com/interactive/2021/us/chesterfield-south-carolina-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/grafton-new-hampshire-covid-cases.html,200
https://www.nytimes.com/2021/01/21/health/coronavirus-monoclonal-elderly-eli-lilly.html,301
https://www.nytimes.com/2016/07/14/t-magazine/natalie-portman-jonathan-safran-foer-emails.html,200
https://www.nytimes.com/2022/10/26/us/politics/biden-ukraine-europe.html,200
https://www.nytimes.com/2020/07/09/health/regeneron-monoclonal-antibodies.html,200
https://www.nytimes.com/interactive/2021/us/worcester-massachusetts-covid-cases.html,200
https://www.nytimes.com/2021/02/01/upshot/trump-effect-government-agencies.html,200
https://www.nytimes.com/interactive/2021/us/merrimack-new-hampshire-covid-cases.html,200
https://www.nytimes.com/2019/10/03/movies/space-movies-brad-pitt.html,200
https://www.nytimes.com/2020/12/22/us/politics/biden-education-secretary.html,200
https://www.nytimes.com/interactive/2021/us/coos-new-hampshire-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/orangeburg-south-carolina-covid-cases.html,200
https://www.nytimes.com/2022/06/01/us/ukraine-war-weapons.html,200
https://www.nytimes.com/article/copper-coronavirus-masks.html,200
https://www.nytimes.com/interactive/2021/us/barnstable-massachusetts-covid-cases.html,200
https://www.nytimes.com/2020/11/13/us/politics/biden-education-devos.html,200
https://www.nytimes.com/1962/09/04/archives/ee-cummings-dies-of-stroke-poet-stood-for-stylistic-liberty-unusual.html,200
https://www.nytimes.com/2021/12/22/health/pfizer-covid-pill-fda-paxlovid.html,200
https://www.nytimes.com/2022/11/02/opinion/russia-ukraine-negotiation.html,200
https://www.nytimes.com/2021/04/14/health/cdc-jj-vaccine.html,200
https://www.nytimes.com/2021/01/21/briefing/virus-rules-europe-biden-climate.html,200
https://www.nytimes.com/interactive/2021/us/middlesex-massachusetts-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/dorchester-south-carolina-covid-cases.html,200
https://www.nytimes.com/2020/06/11/health/coronavirus-cytokine-storm.html,200
https://www.nytimes.com/2018/04/13/movies/lucrecia-martel-zama-argentina.html,200
https://www.nytimes.com/interactive/2021/us/hillsborough-new-hampshire-covid-cases.html,200
https://www.nytimes.com/2021/02/10/health/covid-masks-china-united-states.html,200
https://www.nytimes.com/2018/10/25/movies/border-review.html,200
https://www.nytimes.com/2021/12/13/health/merck-covid-pill-pregnancy-risk.html,200
https://www.nytimes.com/2019/09/03/style/self-care/euphoria-kat-barbie-ferreira.html,200
https://www.nytimes.com/2020/08/29/movies/chadwick-boseman-appraisal.html,200
https://www.nytimes.com/2019/04/16/movies/claire-denis-barry-jenkins.html,200
https://www.nytimes.com/interactive/2021/us/pickens-south-carolina-covid-cases.html,200
https://www.nytimes.com/interactive/2020/05/08/health/coronavirus-covid-lungs-ventilators.html,200
https://www.nytimes.com/interactive/2021/us/carroll-new-hampshire-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/hampshire-massachusetts-covid-cases.html,500
https://www.nytimes.com/2020/11/16/health/coronavirus-celine-gounder-biden.html,200
https://www.nytimes.com/2019/04/12/movies/guava-island-movie.html,200
https://www.nytimes.com/2023/02/16/movies/ant-man-and-the-wasp-quantumania-review.html,200
https://www.nytimes.com/2021/12/07/science/merck-pfizer-covid-pill-treatment.html,200
https://www.nytimes.com/2016/03/19/world/europe/european-union-turkey-refugees-migrants.html,200
https://www.nytimes.com/interactive/2021/us/berkshire-massachusetts-covid-cases.html,200
https://www.nytimes.com/2019/04/23/movies/avengers-endgame-review.html,200
https://www.nytimes.com/2020/08/10/health/stephen-hahn-fda.html,200
https://www.nytimes.com/2018/07/19/business/media/trump-media-enemy-of-the-people.html,200
https://www.nytimes.com/2021/11/16/world/europe/poland-belarus-border-crisis.html,200
https://www.nytimes.com/interactive/2021/us/lexington-south-carolina-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/rockingham-new-hampshire-covid-cases.html,500
https://www.nytimes.com/interactive/2021/us/dukes-massachusetts-covid-cases.html,200
https://www.nytimes.com/2017/04/27/movies/guardians-of-the-galaxy-james-gunn-director.html,200
https://www.nytimes.com/2020/08/20/health/covid-oleandrin-trump-mypillow.html,200
https://www.nytimes.com/2021/06/11/us/politics/democrats-trump-leak-investigations.html,200
https://www.nytimes.com/2021/11/15/world/europe/belarus-poland-eu-sanctions-migrants.html,200
https://www.nytimes.com/2021/11/24/world/europe/germany-new-chancellor-olaf-scholz.html,200
https://www.nytimes.com/2020/09/02/health/coronavirus-steroids-who.html,301
https://www.nytimes.com/2017/05/04/movies/guardians-of-the-galaxy-2-review-chris-pratt.html,200
https://www.nytimes.com/2021/05/20/us/politics/cnn-trump-barbara-starr.html,200
https://www.nytimes.com/interactive/2021/us/kidder-north-dakota-covid-cases.html,200
https://www.nytimes.com/2007/06/03/weekinreview/03wong.html,200
https://www.nytimes.com/interactive/2021/us/hampden-massachusetts-covid-cases.html,200
https://www.nytimes.com/2018/07/07/world/europe/uk-novichok-poison.html,200
https://www.nytimes.com/interactive/2021/us/richland-south-carolina-covid-cases.html,200
https://www.nytimes.com/2001/08/10/movies/film-review-bill-murray-as-a-battlefield-and-showing-it.html,200
https://www.nytimes.com/2021/06/10/us/politics/justice-department-leaks-trump-administration.html,200
https://www.nytimes.com/interactive/2021/us/slope-north-dakota-covid-cases.html,200
https://www.nytimes.com/es/interactive/2021/03/01/science/ventilacion-escuelas-covid.html,200
https://www.nytimes.com/2022/09/16/us/politics/trump-lawyers-herschmann.html,200
https://www.nytimes.com/2022/10/18/us/politics/mccarthy-ukraine-republicans.html,200
https://www.nytimes.com/2018/04/24/movies/avengers-infinity-war-review.html,200
https://www.nytimes.com/fr/interactive/2021/03/22/science/reopen-schools-safety-ventilation-FR.html,200
https://www.nytimes.com/2013/05/14/us/phone-records-of-journalists-of-the-associated-press-seized-by-us.html,200
https://www.nytimes.com/2022/10/06/world/europe/biden-armageddon-nuclear-war-risk.html,200
https://www.nytimes.com/interactive/2021/us/horry-south-carolina-covid-cases.html,200
https://www.nytimes.com/2021/10/31/world/europe/biden-putin-russia-united-states.html,200
https://www.nytimes.com/2023/09/30/world/europe/slovakia-election-ukraine.html,200
https://www.nytimes.com/interactive/2021/us/mountrail-north-dakota-covid-cases.html,200
https://www.nytimes.com/2022/01/22/world/europe/ukraine-russia-coup-britain.html,200
https://www.nytimes.com/2023/09/21/us/politics/zelensky-washington-biden-visit.html,200
https://www.nytimes.com/2021/08/24/world/asia/cia-taliban-william-burns-afghanistan.html,200
https://www.nytimes.com/2021/05/24/us/politics/biden-reporter-data-seizures.html,200
https://www.nytimes.com/2023/10/15/world/europe/poland-elections.html,200
https://www.nytimes.com/interactive/2021/us/fairfield-south-carolina-covid-cases.html,200
https://www.nytimes.com/2022/01/25/us/politics/russia-ukraine-propaganda-disinformation.html,200
https://www.nytimes.com/2023/10/17/world/europe/ukraine-atacms-attacks-russia.html,200
https://www.nytimes.com/2023/04/07/world/europe/russia-formally-charges-detained-american-reporter-with-espionage-according-to-state-media.html,301
https://www.nytimes.com/2005/12/16/politics/bush-lets-us-spy-on-callers-without-courts.html,200
https://www.nytimes.com/interactive/2021/us/sioux-north-dakota-covid-cases.html,500
https://www.nytimes.com/2021/09/09/us/politics/biden-vaccine-federal-workers.html,200
https://www.nytimes.com/2023/01/28/world/europe/czech-election-results-pavel-babis.html,200
https://www.nytimes.com/2023/07/11/podcasts/the-daily/ukraine-cluster-bombs.html,200
https://www.nytimes.com/2022/12/06/technology/russia-internet-proton-vpn.html,200
https://www.nytimes.com/2022/01/14/us/politics/russia-ukraine-us-intelligence.html,200
https://www.nytimes.com/interactive/2021/09/09/us/covid-children-cases-icu.html,200
https://www.nytimes.com/2017/06/22/movies/the-bad-batch-review-keanu-reeves.html,200
https://www.nytimes.com/2020/01/16/us/politics/leak-investigation-james-comey.html,200
https://www.nytimes.com/2021/03/15/us/voting-rights-advocates-filibuster.html,200
https://www.nytimes.com/2022/09/21/world/europe/putin-ukraine-russia-nuclear.html,200
https://www.nytimes.com/2021/03/03/world/europe/orban-hungary-eu-conservatives.html,200
https://www.nytimes.com/2021/11/15/world/europe/ukraine-russia-war-putin.html,200
https://www.nytimes.com/2015/02/27/movies/review-david-cronenberg-dissects-hollywood-in-maps-to-the-stars.html,200
https://www.nytimes.com/2021/05/07/us/politics/justice-department-washington-post-phone-records.html,200
https://www.nytimes.com/interactive/2014/04/27/science/chernobyl-capping-a-catastrophe.html,200
https://www.nytimes.com/2017/10/16/t-magazine/lin-manuel-miranda-stephen-sondheim.html,200
https://www.nytimes.com/2021/09/13/upshot/schools-testing-vaccines-biden.html,200
https://www.nytimes.com/2022/10/25/world/europe/brittney-griner-appeal-russia.html,200
https://www.nytimes.com/2015/12/21/world/europe/hungary-viktor-orban-migrant-crisis.html,200
https://www.nytimes.com/interactive/2021/us/lincoln-wisconsin-covid-cases.html,200
https://www.nytimes.com/2022/06/01/us/politics/nuclear-arms-treaties.html,200
https://www.nytimes.com/es/interactive/2020/movies/mejores-actores-actrices.html,200
https://www.nytimes.com/2013/02/15/movies/no-with-gael-garcia-bernal.html,200
https://www.nytimes.com/2017/08/04/us/politics/jeff-sessions-trump-leaks-attorney-general.html,200
https://www.nytimes.com/2023/07/24/world/europe/spain-election-vox-party.html,200
https://www.nytimes.com/2022/04/08/world/europe/ukraine-chernobyl.html,200
https://www.nytimes.com/2020/07/28/nyregion/blm-trump-tower.html,200
https://www.nytimes.com/2000/12/29/movies/film-review-son-of-nosferatu-with-a-real-life-monster.html,200
https://www.nytimes.com/2017/06/27/movies/review-okja-bong-joon-ho.html,200
https://www.nytimes.com/2022/04/24/world/slovenia-election-results-janez-jansa.html,200
https://www.nytimes.com/1964/01/17/archives/theater-hello-dolly-has-premiere-carol-channing-star-of-musical-at.html,200
https://www.nytimes.com/2001/10/05/movies/film-review-this-is-not-a-mentoring-program-to-emulate.html,200
https://www.nytimes.com/2016/12/23/nyregion/trump-tower-manhattan-fifth-avenue-shopping.html,200
https://www.nytimes.com/interactive/2021/us/oneida-wisconsin-covid-cases.html,500
https://www.nytimes.com/interactive/2021/us/miller-georgia-covid-cases.html,500
https://www.nytimes.com/2012/03/02/movies/paul-weitzs-being-flynn-starring-robert-de-niro.html,200
https://www.nytimes.com/2016/10/09/us/politics/presidential-debate.html,200
https://www.nytimes.com/1966/05/25/archives/theater-mame-is-back-with-a-splash-as-musical-angela-lansbury-stars.html,200
https://www.nytimes.com/2012/11/09/movies/lincoln-by-steven-spielberg-stars-daniel-day-lewis.html,200
https://www.nytimes.com/2020/12/12/nyregion/trump-home-new-york-city.html,200
https://www.nytimes.com/2003/12/12/movies/film-review-weep-and-the-world-laughs-hysterically.html,200
https://www.nytimes.com/2019/01/15/obituaries/carol-channing-dead.html,200
https://www.nytimes.com/2014/12/31/movies/a-most-violent-year-with-oscar-isaac-and-jessica-chastain.html,200
https://www.nytimes.com/2020/05/30/nyregion/protests-nyc-george-floyd.html,200
https://www.nytimes.com/interactive/2021/us/oconto-wisconsin-covid-cases.html,200
https://www.nytimes.com/interactive/2019/05/20/t-magazine/rihanna-fenty-louis-vuitton.html,200
https://www.nytimes.com/interactive/2021/us/union-georgia-covid-cases.html,200
https://www.nytimes.com/2004/09/24/movies/on-the-road-with-young-che.html,200
https://www.nytimes.com/1969/07/29/archives/frank-loesser-composer-dead-guys-and-dolls-and-most-happy-fella.html,200
https://www.nytimes.com/2002/12/27/movies/film-review-who-s-afraid-like-virginia-woolf.html,200
https://www.nytimes.com/2017/01/19/nyregion/trump-tower-protest-inauguration.html,200
https://www.nytimes.com/2021/10/26/world/europe/poland-eu-aid.html,200
https://www.nytimes.com/1984/02/16/obituaries/ethel-merman-queen-of-musicals-dies-at-76.html,200
https://www.nytimes.com/interactive/2021/us/clark-wisconsin-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/quitman-georgia-covid-cases.html,200
https://www.nytimes.com/2009/06/12/movies/12pelham.html,200
https://www.nytimes.com/2017/06/21/nyregion/trump-tower-new-york.html,200
https://www.nytimes.com/2014/09/26/movies/denzel-washington-exacts-vengeance-in-the-equalizer.html,200
https://www.nytimes.com/1980/08/26/archives/gower-champion-dies-hours-before-show-opens-a-rare-blood-disease.html,200
https://www.nytimes.com/2020/12/10/world/europe/eu-deal-poland-hungary.html,200
https://www.nytimes.com/interactive/2017/01/18/us/politics/How-Crowds-at-the-Capitol-Have-Been-Counted.html,200
https://www.nytimes.com/2019/12/24/movies/just-mercy-review.html,200
https://www.nytimes.com/interactive/2021/us/pierce-wisconsin-covid-cases.html,200
https://www.nytimes.com/2022/10/21/world/europe/zelensky-putin-russia-ukraine-grain.html,200
https://www.nytimes.com/2019/06/06/movies/the-last-black-man-in-san-francisco-review.html,200
https://www.nytimes.com/interactive/2021/us/turner-georgia-covid-cases.html,200
https://www.nytimes.com/2019/12/25/movies/clemency-review.html,200
https://www.nytimes.com/2003/08/17/magazine/arms-and-the-man.html,200
https://www.nytimes.com/interactive/2021/us/choctaw-mississippi-covid-cases.html,500
https://www.nytimes.com/interactive/2021/us/chittenden-vermont-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/iron-wisconsin-covid-cases.html,200
https://www.nytimes.com/2017/11/16/movies/mudbound-review-dee-rees.html,200
https://www.nytimes.com/2002/03/29/movies/film-review-kinky-and-cruel-goings-on-in-the-conservatory.html,200
https://www.nytimes.com/2011/11/03/nyregion/viktor-bout-guilty-in-arms-trafficking-case.html,200
https://www.nytimes.com/2023/03/22/movies/john-wick-friends.html,200
https://www.nytimes.com/2022/12/08/world/europe/viktor-bout-brittney-griner.html,200
https://www.nytimes.com/interactive/2021/us/orange-vermont-covid-cases.html,200
https://www.nytimes.com/2023/03/17/arts/television/lance-reddick-dead.html,200
https://www.nytimes.com/interactive/2021/us/smith-mississippi-covid-cases.html,200
https://www.nytimes.com/2020/03/05/movies/bacurau-review.html,200
https://www.nytimes.com/2013/10/18/movies/12-years-a-slave-holds-nothing-back-in-show-of-suffering.html,200
https://www.nytimes.com/2014/10/24/movies/in-john-wick-keanu-reeves-as-an-avenger.html,200
https://www.nytimes.com/interactive/2021/us/gilmer-georgia-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/kennebec-maine-covid-cases.html,200
https://www.nytimes.com/2020/04/30/movies/bull-review.html,200
https://www.nytimes.com/2019/12/23/movies/little-women-review.html,200
https://www.nytimes.com/interactive/2021/us/montgomery-mississippi-covid-cases.html,200
https://www.nytimes.com/2023/10/12/movies/taylor-swift-eras-movie-takeaways.html,200
https://www.nytimes.com/interactive/2021/us/addison-vermont-covid-cases.html,200
https://www.nytimes.com/2010/11/12/movies/12unstop.html,200
https://www.nytimes.com/interactive/2021/us/twiggs-georgia-covid-cases.html,200
https://www.nytimes.com/2014/07/02/movies/in-tammy-melissa-mccarthy-hits-the-road.html,200
https://www.nytimes.com/interactive/2020/07/23/us/coronavirus-hospitalizations-us.html,200
https://www.nytimes.com/2021/05/26/theater/tony-awards-ceremony-broadway.html,200
https://www.nytimes.com/interactive/2021/us/prentiss-mississippi-covid-cases.html,200
https://www.nytimes.com/2019/05/19/movies/john-wick-action-scenes.html,200
https://www.nytimes.com/2009/05/08/movies/08juli.html,200
https://www.nytimes.com/2020/10/14/nyregion/amy-cooper-false-report-charge.html,200
https://www.nytimes.com/2020/12/01/us/california-hospital-bed-shortage.html,200
https://www.nytimes.com/interactive/2021/us/liberty-georgia-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/rutland-vermont-covid-cases.html,200
https://www.nytimes.com/2004/10/29/movies/a-visitor-from-betwixt-shows-up-in-between.html,200
https://www.nytimes.com/interactive/2021/us/union-mississippi-covid-cases.html,200
https://www.nytimes.com/2018/09/27/movies/monsters-and-men-review.html,200
https://www.nytimes.com/2021/09/23/theater/tony-awards-timeline-ceremony.html,200
https://www.nytimes.com/article/omicron-coronavirus-variant.html,200
https://www.nytimes.com/2002/11/08/movies/film-review-a-50-s-picket-fence-around-love.html,200
https://www.nytimes.com/2005/12/23/movies/when-virginia-was-eden-and-other-tales-of-history.html,200
https://www.nytimes.com/2023/02/19/movies/dga-oscars-daniel-kwan-daniel-scheinert.html,200
https://www.nytimes.com/2001/03/30/movies/film-review-life-fast-shocking-for-pulp-fiction-characters-their-dogs-would.html,200
https://www.nytimes.com/interactive/2021/us/claiborne-mississippi-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/windham-vermont-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/dougherty-georgia-covid-cases.html,200
https://www.nytimes.com/2015/11/04/movies/review-resettling-the-meaning-of-home-in-brooklyn-with-saoirse-ronan.html,200
https://www.nytimes.com/interactive/2020/12/09/us/covid-hospitals-icu-capacity.html,200
https://www.nytimes.com/2022/12/07/movies/the-whale-review.html,200
https://www.nytimes.com/interactive/2021/us/caledonia-vermont-covid-cases.html,200
https://www.nytimes.com/2015/11/25/movies/review-in-creed-rockys-back-as-a-mentor-not-a-fighter.html,200
https://www.nytimes.com/2022/10/12/movies/jamie-lee-curtis-halloween.html,200
https://www.nytimes.com/2021/12/22/health/covid-omicron-delta-hospitalizations.html,200
https://www.nytimes.com/2009/12/11/movies/11lovelybones.html,200
https://www.nytimes.com/interactive/2021/us/pontotoc-mississippi-covid-cases.html,500
https://www.nytimes.com/1995/06/23/movies/film-review-life-of-a-hollow-woman.html,200
https://www.nytimes.com/interactive/2021/us/white-georgia-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/franklin-vermont-covid-cases.html,200
https://www.nytimes.com/2004/10/09/movies/lured-by-stories-and-an-ambiguous-femme-fatale.html,200
https://www.nytimes.com/2005/07/01/movies/caged-in-a-beijing-theme-park-yearning-for-something-more.html,200
https://www.nytimes.com/2023/02/26/movies/producers-guild-awards.html,200
https://www.nytimes.com/2020/07/07/obituaries/mary-kay-letourneau-dead.html,200
https://www.nytimes.com/2019/03/13/movies/ash-is-purest-white-review.html,200
https://www.nytimes.com/interactive/2021/us/monroe-mississippi-covid-cases.html,200
https://www.nytimes.com/2013/12/06/movies/inside-llewyn-davis-directed-by-joel-and-ethan-coen.html,200
https://www.nytimes.com/2022/03/31/nyregion/new-york-state-budget-bail.html,200
https://www.nytimes.com/interactive/2021/us/washington-vermont-covid-cases.html,200
https://www.nytimes.com/2015/04/10/movies/review-in-ex-machina-a-mogul-fashions-the-droid-of-his-dreams.html,200
https://www.nytimes.com/2019/01/04/us/politics/tlaib-impeach-trump.html,200
https://www.nytimes.com/2022/03/31/nyregion/nyc-tax-credit-housing-crisis.html,200
https://www.nytimes.com/2004/04/21/movies/film-review-there-s-a-price-to-pay-for-kidnapping-little-girls.html,200
https://www.nytimes.com/interactive/2015/12/10/us/politics/times-cbs-news-poll.html,200
https://www.nytimes.com/interactive/2016/01/12/us/politics/document-poll-elections.html,200
https://www.nytimes.com/interactive/2021/us/bennington-vermont-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/adams-mississippi-covid-cases.html,200
https://www.nytimes.com/2007/12/25/movies/25pers.html,200
https://www.nytimes.com/2022/03/27/nyregion/buffalo-bills-stadium-hochul.html,200
https://www.nytimes.com/2013/06/28/movies/the-heat-is-a-buddy-movie-without-any-guys.html,200
https://www.nytimes.com/2018/12/12/us/politics/tom-steyer-president.html,200
https://www.nytimes.com/2017/08/08/arts/music/barbara-cook-death.html,200
https://www.nytimes.com/2004/03/26/movies/film-review-true-to-a-hateful-vision-of-unity-in-mob-violence.html,200
https://www.nytimes.com/2022/03/26/nyregion/covid-budget-new-york.html,200
https://www.nytimes.com/2023/05/30/technology/ai-threat-warning.html,200
https://www.nytimes.com/interactive/2021/us/windsor-vermont-covid-cases.html,200
https://www.nytimes.com/interactive/2021/us/attala-mississippi-covid-cases.html,200
https://www.nytimes.com/2009/02/13/movies/13two.html,200
https://www.nytimes.com/2018/12/31/us/politics/elizabeth-warren-2020-president-announcement.html,200
https://www.nytimes.com/2022/03/17/nyregion/bail-reform-hochul-ny.html,200
https://www.nytimes.com/2007/10/05/movies/05clay.html,200
https://www.nytimes.com/1996/05/22/movies/film-review-mission-accepted-tom-cruise-as-superhero.html,200
https://www.nytimes.com/2019/11/14/movies/ford-v-ferrari-review.html,200
https://www.nytimes.com/2018/12/05/us/politics/deval-patrick-president-2020.html,200
https://www.nytimes.com/2019/03/07/movies/gloria-bell-review.html,200
https://www.nytimes.com/2008/05/22/movies/22indy.html,200
https://www.nytimes.com/interactive/2023/us/cibola-new-mexico-covid-cases.html,200
https://www.nytimes.com/2017/05/18/us/politics/democrats-trump-impeachment.html,200
https://www.nytimes.com/2002/12/19/movies/film-review-a-director-and-his-hero-find-answers-in-the-details.html,200
https://www.nytimes.com/2018/09/11/nyregion/kendras-law-andrew-goldstein-subway-murder.html,200
https://www.nytimes.com/2017/03/02/movies/logan-review-hugh-jackman-wolverine-x-men.html,200
https://www.nytimes.com/2017/10/05/movies/the-florida-project-review-sean-baker-willem-dafoe.html,200
https://www.nytimes.com/2018/09/17/us/politics/bloomberg-president-2020-democrat.html,200
https://www.nytimes.com/2017/01/18/us/california-strikes-a-bold-pose-as-vanguard-of-the-resistance.html,200
https://www.nytimes.com/2010/08/08/movies/08murphy.html,200
https://www.nytimes.com/interactive/2023/us/apache-arizona-covid-cases.html,200
https://www.nytimes.com/2022/03/30/nyregion/casinos-manhattan-licenses.html,200
https://www.nytimes.com/2009/04/24/movies/24divo.html,200
https://www.nytimes.com/2017/10/04/us/politics/tillerson-trump-moron.html,200
https://www.nytimes.com/2015/06/05/movies/review-in-spy-melissa-mccarthy-is-a-cia-drudge-who-goes-rogue.html,200
https://www.nytimes.com/2022/05/25/movies/austin-butler-elvis.html,200
https://www.nytimes.com/2019/01/08/us/politics/donald-trump-speech.html,200
https://www.nytimes.com/2022/03/28/nyregion/buffalo-bills-stadium-deal.html,200
https://www.nytimes.com/2009/06/05/movies/05twen.html,200
https://www.nytimes.com/2014/05/16/movies/the-immigrant-with-joaquin-phoenix-and-marion-cotillard.html,200
https://www.nytimes.com/2017/10/08/us/politics/trump-corker.html,200
https://www.nytimes.com/interactive/2022/08/23/us/elections/results-new-york-us-house-district-17.html,200
https://www.nytimes.com/interactive/2022/07/11/magazine/jerrod-carmichael-interview.html,200
https://www.nytimes.com/2017/01/20/us/politics/trump-inauguration-day.html,200
https://www.nytimes.com/2016/02/05/movies/hail-caesar-review-coen-brothers-george-clooney.html,200
https://www.nytimes.com/2022/01/31/nyregion/to-go-drinks-new-york.html,200
https://www.nytimes.com/2002/03/15/movies/film-review-the-empty-ambitions-of-macho-teenagers.html,200
